Time      Mean      STD       
0.335     8418.328  2725.117  
0.336     8419.327  2702.673  
0.337     8421.126  2675.896  
0.338     8422.766  2648.346  
0.339     8423.267  2624.167  
0.340     8421.759  2607.492  
0.341     8417.609  2601.760  
0.342     8410.529  2609.082  
0.343     8400.639  2629.820  
0.344     8388.491  2662.485  
0.345     8375.039  2703.993  
0.346     8361.556  2750.162  
0.347     8349.516  2796.297  
0.348     8340.456  2837.748  
0.349     8335.814  2870.335  
0.350     8336.786  2890.633  
0.351     8344.199  2896.142  
0.352     8358.415  2885.355  
0.353     8379.278  2857.778  
0.354     8406.099  2813.914  
0.355     8437.692  2755.234  
0.356     8472.437  2684.151  
0.357     8508.378  2603.981  
0.358     8543.346  2518.897  
0.359     8575.081  2433.815  
0.360     8601.371  2354.185  
0.361     8620.168  2285.640  
0.362     8629.697  2233.478  
0.363     8628.541  2202.041  
0.364     8615.704  2194.109  
0.365     8590.642  2210.486  
0.366     8553.275  2249.935  
0.367     8503.978  2309.465  
0.368     8443.550  2384.883  
0.369     8373.163  2471.406  
0.370     8294.300  2564.223  
0.371     8208.686  2658.927  
0.372     8118.197  2751.808  
0.373     8024.793  2840.003  
0.374     7930.436  2921.524  
0.375     7837.034  2995.158  
0.376     7746.395  3060.285  
0.377     7660.195  3116.659  
0.378     7579.942  3164.198  
0.379     7506.958  3202.865  
0.380     7442.346  3232.649  
0.381     7386.958  3253.642  
0.382     7341.379  3266.175  
0.383     7305.910  3270.933  
0.384     7280.582  3269.001  
0.385     7265.188  3261.788  
0.386     7259.331  3250.839  
0.387     7262.495  3237.578  
0.388     7274.096  3223.043  
0.389     7293.536  3207.708  
0.390     7320.219  3191.437  
0.391     7353.554  3173.596  
0.392     7392.931  3153.282  
0.393     7437.688  3129.630  
0.394     7487.085  3102.090  
0.395     7540.283  3070.641  
0.396     7596.358  3035.878  
0.397     7654.324  2998.967  
0.398     7713.186  2961.475  
0.399     7772.000  2925.108  
0.400     7829.935  2891.414  
0.401     7886.323  2861.524  
0.402     7940.687  2835.976  
0.403     7992.748  2814.671  
0.404     8042.409  2796.958  
0.405     8089.720  2781.807  
0.406     8134.830  2768.011  
0.407     8177.938  2754.372  
0.408     8219.249  2739.844  
0.409     8258.929  2723.615  
0.410     8297.075  2705.176  
0.411     8333.702  2684.367  
0.412     8368.731  2661.425  
0.413     8401.996  2637.020  
0.414     8433.268  2612.242  
0.415     8462.289  2588.506  
0.416     8488.811  2567.372  
0.417     8512.645  2550.261  
0.418     8533.701  2538.154  
0.419     8552.014  2531.332  
0.420     8567.751  2529.251  
0.421     8581.189  2530.610  
0.422     8592.679  2533.610  
0.423     8602.585  2536.332  
0.424     8611.228  2537.158  
0.425     8618.835  2535.133  
0.426     8625.513  2530.189  
0.427     8631.244  2523.183  
0.428     8635.923  2515.748  
0.429     8639.402  2509.960  
0.430     8641.568  2507.887  
0.431     8642.402  2511.102  
0.432     8642.039  2520.274  
0.433     8640.792  2534.926  
0.434     8639.145  2553.439  
0.435     8637.708  2573.274  
0.436     8637.150  2591.371  
0.437     8638.101  2604.625  
0.438     8641.056  2610.329  
0.439     8646.288  2606.544  
0.440     8653.779  2592.347  
0.441     8663.195  2567.967  
0.442     8673.885  2534.825  
0.443     8684.935  2495.488  
0.444     8695.238  2453.525  
0.445     8703.608  2413.248  
0.446     8708.892  2379.299  
0.447     8710.094  2356.081  
0.448     8706.482  2347.103  
0.449     8697.677  2354.374  
0.450     8683.702  2378.054  
0.451     8664.996  2416.460  
0.452     8642.387  2466.442  
0.453     8617.029  2523.970  
0.454     8590.320  2584.731  
0.455     8563.799  2644.599  
0.456     8539.034  2699.909  
0.457     8517.526  2747.561  
0.458     8500.602  2785.028  
0.459     8489.333  2810.316  
0.460     8484.456  2821.965  
0.461     8486.322  2819.085  
0.462     8494.858  2801.438  
0.463     8509.557  2769.535  
0.464     8529.504  2724.695  
0.465     8553.427  2669.060  
0.466     8579.773  2605.514  
0.467     8606.812  2537.536  
0.468     8632.734  2468.971  
0.469     8655.761  2403.758  
0.470     8674.226  2345.645  
0.471     8686.654  2297.907  
0.472     8691.801  2263.110  
0.473     8688.686  2242.955  
0.474     8676.599  2238.216  
0.475     8655.097  2248.791  
0.476     8623.992  2273.850  
0.477     8583.337  2312.036  
0.478     8533.408  2361.682  
0.479     8474.698  2420.975  
0.480     8407.904  2488.073  
0.481     8333.924  2561.136  
0.482     8253.857  2638.313  
