Time      Mean      STD       
0.382     8599.641  2310.727  
0.383     8554.666  2394.229  
0.384     8503.853  2486.470  
0.384     8448.808  2581.431  
0.385     8391.403  2672.440  
0.386     8333.386  2754.972  
0.387     8276.448  2826.112  
0.388     8221.984  2883.594  
0.389     8171.330  2927.820  
0.390     8124.678  2959.984  
0.391     8083.000  2981.924  
0.392     8046.001  2995.862  
0.393     8014.530  3004.290  
0.394     7987.598  3009.393  
0.394     7965.660  3012.696  
0.395     7948.219  3015.004  
0.396     7935.507  3016.939  
0.397     7926.992  3019.097  
0.398     7922.808  3020.688  
0.399     7923.237  3020.710  
0.400     7927.858  3018.964  
0.401     7937.007  3013.896  
0.402     7950.477  3004.870  
0.403     7968.353  2990.544  
0.404     7989.636  2970.254  
0.404     8014.761  2942.341  
0.405     8042.447  2906.866  
0.406     8071.947  2864.324  
0.407     8102.232  2815.819  
0.408     8132.188  2764.016  
0.409     8160.559  2712.206  
0.410     8185.976  2664.730  
0.411     8207.529  2625.308  
0.412     8224.229  2597.525  
0.413     8235.078  2584.246  
0.414     8240.534  2584.293  
0.414     8240.435  2597.311  
0.415     8234.884  2620.738  
0.416     8224.813  2651.875  
0.417     8210.539  2687.374  
0.418     8193.538  2724.009  
0.419     8174.515  2760.194  
0.420     8154.275  2795.549  
0.421     8133.906  2829.180  
0.422     8113.721  2861.425  
0.423     8095.363  2891.732  
0.423     8078.529  2920.255  
0.424     8064.428  2945.768  
0.425     8054.065  2966.012  
0.426     8047.984  2978.868  
0.427     8046.033  2983.939  
0.428     8049.025  2979.365  
0.429     8056.074  2965.633  
0.430     8067.248  2943.334  
0.431     8081.838  2914.477  
0.432     8098.894  2880.886  
0.433     8117.965  2844.809  
0.433     8137.866  2808.850  
0.434     8157.480  2775.161  
0.435     8176.487  2744.432  
0.436     8193.527  2718.755  
0.437     8208.393  2698.986  
0.438     8220.770  2685.817  
0.439     8230.073  2679.489  
0.440     8236.741  2680.749  
0.441     8240.687  2688.957  
0.442     8241.989  2703.884  
0.443     8241.254  2723.723  
0.443     8239.110  2746.441  
0.444     8236.481  2769.067  
0.445     8233.650  2789.445  
0.446     8231.653  2805.825  
0.447     8230.912  2816.730  
0.448     8231.354  2821.519  
0.449     8233.551  2819.903  
0.450     8237.230  2812.519  
0.451     8242.220  2799.117  
0.452     8248.539  2780.416  
0.453     8255.202  2758.045  
0.453     8261.921  2732.970  
0.454     8268.027  2707.399  
0.455     8272.608  2683.069  
0.456     8275.006  2662.440  
0.457     8274.568  2647.285  
0.458     8270.975  2639.319  
0.459     8263.627  2639.716  
0.460     8252.977  2647.695  
0.461     8238.569  2664.002  
0.462     8221.095  2687.172  
0.462     8200.700  2715.878  
0.463     8177.818  2749.484  
0.464     8153.886  2784.963  
0.465     8129.269  2822.356  
0.466     8104.620  2860.751  
0.467     8081.260  2897.780  
0.468     8059.902  2932.387  
0.469     8041.772  2962.450  
0.470     8026.875  2986.890  
0.471     8016.775  3002.902  
0.472     8011.656  3009.408  
0.472     8011.456  3006.371  
0.473     8016.004  2994.120  
0.474     8025.120  2973.922  
0.475     8038.287  2946.923  
0.476     8054.687  2916.357  
0.477     8073.641  2883.707  
0.478     8093.859  2851.289  
0.479     8114.773  2820.066  
0.480     8135.796  2790.733  
0.481     8155.883  2764.085  
0.482     8175.031  2740.026  
0.482     8192.095  2718.747  
0.483     8207.011  2701.461  
0.484     8219.386  2688.260  
0.485     8229.227  2679.885  
0.486     8235.971  2677.243  
0.487     8239.953  2680.871  
0.488     8240.769  2691.165  
0.489     8239.773  2706.406  
0.490     8236.717  2726.246  
0.491     8232.428  2749.056  
0.491     8227.359  2773.218  
0.492     8222.194  2796.697  
0.493     8217.914  2816.788  
0.494     8214.985  2831.821  
0.495     8213.688  2839.923  
0.496     8214.448  2840.122  
0.497     8217.073  2831.812  
0.498     8221.384  2815.139  
0.499     8227.155  2791.393  
0.500     8233.624  2763.396  
0.501     8239.475  2734.770  
0.501     8244.722  2707.702  
0.502     8248.232  2686.126  
0.503     8249.029  2673.068  
0.504     8247.430  2670.367  
0.505     8242.315  2679.079  
0.506     8234.898  2697.787  
0.507     8225.119  2724.746  
0.508     8213.560  2756.599  
0.509     8201.627  2788.660  
0.510     8189.378  2816.973  
0.511     8178.431  2838.307  
0.511     8168.551  2850.789  
0.512     8160.426  2853.474  
0.513     8153.982  2848.023  
0.514     8149.053  2836.948  
0.515     8145.106  2824.189  
0.516     8141.860  2814.283  
0.517     8138.349  2811.104  
0.518     8134.919  2816.244  
0.519     8131.791  2829.368  
0.520     8128.813  2848.795  
0.521     8127.144  2871.024  
0.521     8127.110  2891.738  
0.522     8129.749  2907.396  
0.523     8135.384  2914.796  
0.524     8144.245  2913.105  
0.525     8156.596  2901.992  
0.526     8172.461  2882.053  
0.527     8190.899  2855.510  
0.528     8211.392  2824.562  
0.529     8233.479  2790.905  
0.530     8256.076  2756.440  
0.530     8278.769  2722.068  
0.531     8300.319  2689.382  
0.532     8320.703  2658.715  
0.533     8338.850  2630.993  
0.534     8354.307  2607.898  
0.535     8366.332  2590.562  
0.536     8375.204  2579.717  
0.537     8380.404  2576.051  
0.538     8381.666  2580.237  
0.539     8379.528  2591.229  
0.540     8374.001  2607.764  
0.540     8365.680  2628.016  
0.541     8354.914  2650.005  
0.542     8342.158  2671.600  
0.543     8328.172  2691.058  
0.544     8313.085  2707.844  
0.545     8297.183  2722.071  
0.546     8280.715  2733.496  
0.547     8263.911  2743.476  
0.548     8246.513  2752.738  
0.549     8228.855  2761.913  
0.550     8210.967  2771.649  
0.550     8192.690  2781.783  
0.551     8174.222  2791.880  
0.552     8155.726  2801.844  
0.553     8136.841  2811.130  
0.554     8118.120  2819.254  
0.555     8099.338  2825.947  
0.556     8080.506  2831.786  
0.557     8061.468  2837.211  
0.558     8042.149  2842.327  
0.559     8022.788  2847.790  
0.560     8003.014  2854.550  
0.560     7982.753  2863.440  
0.561     7962.476  2874.810  
0.562     7941.709  2889.681  
0.563     7921.475  2907.399  
0.564     7901.364  2926.849  
0.565     7882.366  2947.002  
0.566     7864.511  2965.995  
0.567     7848.950  2982.567  
0.568     7835.152  2995.780  
0.569     7823.952  3006.221  
0.569     7815.686  3013.216  
0.570     7810.644  3017.640  
0.571     7808.302  3021.185  
0.572     7809.419  3023.556  
0.573     7813.572  3025.564  
0.574     7821.108  3027.338  
0.575     7832.490  3028.254  
0.576     7847.351  3027.783  
0.577     7866.157  3024.745  
0.578     7888.883  3018.583  
0.579     7915.254  3008.758  
0.579     7945.732  2993.770  
0.580     7979.974  2973.797  
0.581     8017.519  2949.200  
0.582     8058.190  2920.593  
0.583     8101.269  2888.751  
0.584     8146.345  2854.527  
0.585     8193.017  2817.346  
0.586     8240.764  2777.314  
0.587     8288.820  2733.767  
0.588     8336.585  2686.709  
0.589     8383.083  2635.274  
0.589     8427.848  2580.243  
0.590     8469.786  2522.457  
0.591     8507.820  2463.863  
0.592     8541.446  2407.362  
0.593     8568.968  2357.203  
0.594     8590.145  2316.904  
0.595     8603.902  2290.023  
0.596     8609.706  2280.054  
0.597     8607.688  2287.982  
0.598     8597.929  2314.009  
0.598     8580.700  2356.483  
0.599     8557.293  2411.894  
0.600     8528.479  2476.289  
0.601     8495.309  2545.648  
0.602     8460.098  2614.327  
0.603     8423.267  2678.751  
0.604     8386.530  2735.464  
0.605     8351.354  2781.679  
0.606     8318.256  2816.473  
0.607     8287.706  2840.023  
0.608     8260.736  2853.187  
0.608     8236.425  2858.530  
0.609     8215.624  2858.656  
0.610     8197.164  2857.041  
0.611     8181.055  2856.640  
0.612     8167.038  2858.956  
0.613     8155.075  2864.697  
0.614     8144.900  2873.077  
0.615     8137.123  2882.143  
0.616     8131.735  2890.510  
0.617     8128.267  2896.702  
0.618     8128.105  2898.211  
0.618     8130.413  2895.083  
0.619     8135.364  2888.046  
0.620     8142.881  2877.783  
0.621     8152.316  2865.409  
0.622     8164.205  2851.585  
0.623     8177.356  2837.289  
0.624     8192.146  2822.330  
0.625     8207.965  2806.295  
0.626     8224.433  2789.255  
0.627     8241.530  2768.703  
0.628     8258.904  2744.952  
0.628     8275.637  2717.969  
0.629     8291.275  2687.946  
0.630     8304.959  2656.656  
0.631     8316.417  2624.798  
0.632     8324.906  2595.554  
0.633     8328.728  2572.936  
0.634     8328.435  2559.655  
0.635     8322.828  2558.908  
0.636     8312.038  2571.580  
0.637     8296.429  2597.412  
0.637     8276.594  2633.738  
0.638     8253.065  2678.271  
0.639     8226.849  2726.804  
0.640     8199.127  2775.666  
0.641     8171.028  2820.647  
0.642     8143.725  2859.024  
0.643     8118.073  2889.137  
0.644     8094.826  2910.797  
0.645     8074.025  2924.709  
0.646     8056.160  2932.542  
0.647     8041.279  2936.271  
0.647     8029.136  2937.715  
0.648     8020.135  2938.533  
0.649     8013.495  2939.435  
0.650     8009.757  2939.859  
0.651     8008.430  2937.805  
0.652     8009.636  2931.268  
0.653     8013.352  2918.587  
0.654     8018.699  2899.291  
0.655     8025.484  2873.863  
0.656     8032.759  2843.361  
0.657     8039.887  2811.850  
0.657     8045.261  2782.326  
0.658     8048.875  2758.145  
0.659     8049.438  2742.035  
0.660     8046.599  2735.395  
0.661     8040.252  2738.756  
0.662     8030.325  2752.289  
0.663     8016.682  2775.292  
0.664     8000.644  2805.960  
0.665     7982.320  2842.787  
0.666     7963.361  2882.673  
0.667     7944.292  2923.614  
0.667     7926.359  2962.735  
0.668     7911.152  2996.519  
0.669     7899.245  3024.236  
0.670     7891.287  3043.635  
0.671     7888.473  3054.300  
0.672     7890.439  3055.466  
0.673     7898.067  3048.073  
0.674     7910.574  3032.860  
0.675     7927.607  3011.460  
0.676     7949.128  2984.554  
0.676     7973.659  2953.638  
0.677     8001.143  2920.373  
0.678     8030.331  2886.379  
0.679     8060.389  2853.459  
0.680     8091.113  2822.540  
0.681     8121.169  2794.466  
0.682     8150.790  2769.185  
0.683     8179.063  2747.417  
0.684     8205.641  2729.088  
0.685     8230.605  2713.731  
0.686     8253.872  2700.906  
0.686     8274.941  2690.666  
0.687     8294.385  2682.894  
0.688     8312.039  2677.093  
0.689     8327.733  2673.835  
0.690     8341.882  2672.488  
0.691     8354.847  2672.844  
0.692     8366.441  2674.940  
0.693     8377.118  2678.074  
0.694     8386.988  2680.802  
0.695     8396.832  2682.201  
0.696     8406.180  2680.801  
0.696     8415.660  2675.512  
0.697     8424.745  2666.216  
0.698     8433.947  2651.805  
0.699     8442.493  2633.848  
0.700     8450.061  2613.666  
0.701     8456.190  2593.111  
0.702     8460.563  2574.447  
0.703     8462.531  2559.787  
0.704     8461.780  2551.819  
0.705     8457.864  2552.159  
0.705     8450.936  2561.233  
0.706     8441.187  2579.461  
0.707     8428.734  2606.061  
0.708     8414.313  2639.246  
0.709     8398.695  2676.446  
0.710     8382.638  2714.272  
0.711     8367.364  2748.538  
0.712     8353.416  2776.282  
0.713     8341.372  2794.106  
0.714     8331.918  2799.972  
0.715     8324.906  2794.033  
0.715     8319.969  2776.922  
0.716     8316.771  2751.001  
0.717     8314.014  2721.097  
0.718     8311.134  2690.624  
0.719     8306.981  2664.505  
0.720     8300.516  2646.545  
0.721     8291.385  2639.933  
0.722     8278.814  2645.570  
0.723     8263.237  2663.414  
0.724     8244.840  2691.628  
0.725     8224.002  2727.201  
0.725     8201.593  2766.451  
0.726     8178.586  2804.999  
0.727     8155.737  2838.836  
0.728     8134.430  2864.698  
0.729     8114.656  2881.248  
0.730     8096.544  2888.905  
0.731     8080.721  2888.151  
0.732     8066.486  2882.839  
0.733     8053.844  2876.512  
0.734     8042.297  2873.211  
0.735     8031.356  2875.534  
0.735     8021.100  2884.381  
0.736     8011.668  2898.454  
0.737     8003.681  2915.036  
0.738     7997.290  2930.247  
0.739     7992.760  2941.055  
0.740     7990.991  2944.035  
0.741     7991.611  2938.489  
0.742     7994.580  2925.376  
0.743     7999.276  2906.873  
0.744     8005.510  2885.202  
0.744     8012.598  2863.192  
0.745     8019.382  2844.056  
0.746     8026.139  2829.598  
0.747     8031.455  2821.097  
0.748     8035.808  2818.799  
0.750     8041.012  2824.928  
0.750     8042.941  2834.187  
0.751     8044.318  2846.050  
0.752     8045.507  2858.582  
0.753     8047.242  2870.234  
0.754     8049.376  2879.299  
0.755     8052.763  2884.941  
0.756     8057.521  2885.199  
0.757     8063.468  2879.583  
0.758     8070.781  2868.368  
0.759     8078.678  2852.733  
0.760     8087.292  2833.646  
0.760     8096.080  2813.411  
0.761     8104.362  2795.146  
0.762     8111.653  2781.206  
0.763     8117.527  2774.030  
0.764     8121.833  2774.510  
0.765     8124.687  2781.691  
0.766     8126.591  2794.438  
0.767     8127.725  2810.947  
0.768     8128.766  2828.690  
0.769     8130.037  2845.290  
0.769     8132.664  2858.273  
0.770     8136.334  2866.013  
0.771     8141.800  2867.518  
0.772     8148.969  2861.771  
0.773     8158.477  2848.374  
0.774     8169.003  2828.572  
0.775     8180.800  2803.552  
0.776     8192.460  2775.397  
0.777     8203.882  2745.700  
0.778     8214.425  2717.027  
0.779     8222.738  2692.224  
0.779     8228.566  2674.191  
0.780     8231.290  2665.009  
0.781     8230.726  2667.257  
0.783     8223.270  2694.352  
0.784     8209.673  2746.265  
0.786     8193.179  2811.249  
0.787     8178.672  2871.790  
0.788     8170.294  2913.356  
0.790     8171.340  2926.019  
0.791     8182.678  2909.175  
0.793     8203.679  2867.050  
0.794     8223.568  2825.802  
0.795     8245.414  2780.779  
0.796     8268.078  2734.951  
0.797     8290.040  2691.863  
0.798     8309.781  2655.571  
0.799     8326.390  2627.964  
0.800     8338.978  2611.428  
0.801     8347.105  2606.633  
0.802     8351.082  2613.880  
0.803     8350.862  2631.138  
0.804     8347.078  2655.006  
0.805     8340.992  2680.840  
0.806     8335.688  2698.374  
0.807     8329.672  2713.771  
0.808     8323.631  2725.364  
0.808     8317.268  2734.398  
0.809     8311.196  2739.380  
0.810     8305.467  2741.338  
0.811     8299.302  2742.697  
0.811     8293.510  2742.431  
0.812     8288.003  2741.919  
0.813     8281.915  2742.766  
0.814     8276.418  2744.225  
0.814     8270.472  2746.532  
0.815     8264.391  2749.716  
0.816     8258.288  2753.023  
0.817     8251.806  2756.229  
0.817     8245.539  2758.967  
0.818     8238.926  2762.044  
0.819     8232.401  2765.601  
0.820     8225.554  2770.894  
0.821     8218.818  2778.820  
0.821     8211.938  2789.101  
0.822     8205.640  2801.135  
0.823     8199.461  2814.272  
0.824     8194.058  2827.163  
0.824     8189.588  2836.890  
0.825     8186.313  2841.908  
0.826     8183.946  2841.226  
0.827     8183.081  2833.917  
0.827     8183.000  2820.132  
0.828     8183.802  2802.343  
0.829     8184.385  2782.070  
0.830     8185.157  2749.095  
0.832     8183.225  2726.707  
0.833     8177.029  2721.575  
0.834     8166.382  2732.981  
0.835     8151.251  2756.058  
0.837     8133.484  2780.402  
0.838     8112.945  2801.592  
0.839     8098.464  2815.751  
