Time      Mean      STD       
0.020     9310.060  615.086   
0.020     9303.215  620.469   
0.020     9296.312  625.885   
0.020     9289.350  631.334   
0.020     9282.328  636.816   
0.020     9275.246  642.331   
0.020     9268.104  647.879   
0.020     9260.902  653.459   
0.020     9253.638  659.072   
0.020     9246.313  664.717   
0.020     9238.927  670.395   
0.020     9231.479  676.105   
0.020     9223.969  681.847   
0.020     9216.396  687.621   
0.020     9208.761  693.427   
0.020     9201.062  699.264   
0.020     9193.300  705.133   
0.020     9185.474  711.034   
0.020     9177.585  716.966   
0.020     9169.630  722.929   
0.020     9161.612  728.923   
0.020     9153.528  734.948   
0.020     9145.380  741.003   
0.020     9137.166  747.089   
0.020     9128.886  753.204   
0.020     9120.540  759.350   
0.020     9112.128  765.525   
0.021     9103.649  771.730   
0.021     9095.103  777.965   
0.021     9086.491  784.228   
0.021     9077.811  790.520   
0.021     9069.063  796.840   
0.021     9060.248  803.189   
0.021     9051.364  809.565   
0.021     9042.412  815.970   
0.021     9033.392  822.401   
0.021     9024.303  828.860   
0.021     9015.144  835.345   
0.021     9005.917  841.857   
0.021     8996.620  848.395   
0.021     8987.254  854.959   
0.021     8977.817  861.548   
0.021     8968.311  868.162   
0.021     8958.734  874.801   
0.021     8949.087  881.464   
0.021     8939.369  888.151   
0.021     8929.581  894.862   
0.021     8919.721  901.596   
0.021     8909.791  908.352   
0.021     8899.789  915.131   
0.021     8889.715  921.932   
0.021     8879.571  928.754   
0.021     8869.354  935.597   
0.021     8859.066  942.461   
0.021     8848.705  949.345   
0.021     8838.273  956.248   
0.021     8827.769  963.171   
0.021     8817.192  970.112   
0.021     8806.543  977.071   
0.021     8795.821  984.048   
0.022     8785.027  991.042   
0.022     8774.161  998.052   
0.022     8763.221  1005.079  
0.022     8752.210  1012.121  
0.022     8741.125  1019.178  
0.022     8729.968  1026.249  
0.022     8718.738  1033.334  
0.022     8707.435  1040.432  
0.022     8696.059  1047.543  
0.022     8684.611  1054.666  
0.022     8673.090  1061.800  
0.022     8661.496  1068.945  
0.022     8649.829  1076.099  
0.022     8638.090  1083.264  
0.022     8626.278  1090.437  
0.022     8614.394  1097.618  
0.022     8602.437  1104.807  
0.022     8590.408  1112.002  
0.022     8578.306  1119.204  
0.022     8566.133  1126.410  
0.022     8553.887  1133.622  
0.022     8541.569  1140.838  
0.022     8529.180  1148.056  
0.022     8516.719  1155.278  
0.022     8504.186  1162.501  
0.022     8491.582  1169.725  
0.022     8478.907  1176.949  
0.022     8466.161  1184.172  
0.022     8453.344  1191.395  
0.022     8440.457  1198.615  
0.022     8427.499  1205.832  
0.022     8414.472  1213.046  
0.022     8401.374  1220.255  
0.022     8388.207  1227.459  
0.023     8374.971  1234.657  
0.023     8361.666  1241.848  
0.023     8348.292  1249.031  
0.023     8334.850  1256.205  
0.023     8321.339  1263.370  
0.023     8307.762  1270.524  
0.023     8294.116  1277.668  
0.023     8280.404  1284.799  
0.023     8266.625  1291.917  
0.023     8252.781  1299.021  
0.023     8238.870  1306.110  
0.023     8224.894  1313.184  
0.023     8210.853  1320.241  
0.023     8196.748  1327.280  
0.023     8182.578  1334.302  
0.023     8168.346  1341.303  
0.023     8154.050  1348.285  
0.023     8139.691  1355.245  
0.023     8125.271  1362.183  
0.023     8110.789  1369.098  
0.023     8096.246  1375.989  
0.023     8081.643  1382.855  
0.023     8066.980  1389.695  
0.023     8052.258  1396.509  
0.023     8037.477  1403.294  
0.023     8022.638  1410.050  
0.023     8007.742  1416.777  
0.023     7992.790  1423.473  
0.023     7977.781  1430.137  
0.023     7962.717  1436.768  
0.023     7947.598  1443.366  
0.023     7932.425  1449.929  
0.023     7917.199  1456.456  
0.024     7901.920  1462.947  
0.024     7886.590  1469.400  
0.024     7871.209  1475.814  
0.024     7855.777  1482.189  
0.024     7840.296  1488.523  
0.024     7824.767  1494.815  
0.024     7809.189  1501.065  
0.024     7793.565  1507.272  
0.024     7777.895  1513.433  
0.024     7762.179  1519.550  
0.024     7746.419  1525.619  
0.024     7730.615  1531.641  
0.024     7714.769  1537.615  
0.024     7698.881  1543.539  
0.024     7682.953  1549.413  
0.024     7666.985  1555.235  
0.024     7650.978  1561.005  
0.024     7634.933  1566.722  
0.024     7618.852  1572.384  
0.024     7602.734  1577.991  
0.024     7586.582  1583.542  
0.024     7570.397  1589.035  
0.024     7554.178  1594.471  
0.024     7537.928  1599.847  
0.024     7521.647  1605.163  
0.024     7505.337  1610.418  
0.024     7488.999  1615.612  
0.024     7472.633  1620.743  
0.024     7456.242  1625.810  
0.024     7439.825  1630.812  
0.024     7423.385  1635.749  
0.024     7406.922  1640.620  
0.024     7390.437  1645.423  
0.025     7373.933  1650.158  
0.025     7357.409  1654.825  
0.025     7340.868  1659.421  
0.025     7324.310  1663.947  
0.025     7307.736  1668.401  
0.025     7291.149  1672.783  
0.025     7274.549  1677.092  
0.025     7257.938  1681.327  
0.025     7241.316  1685.487  
0.025     7224.685  1689.572  
0.025     7208.047  1693.580  
0.025     7191.402  1697.512  
0.025     7174.753  1701.365  
0.025     7158.100  1705.141  
0.025     7141.445  1708.837  
0.025     7124.789  1712.453  
0.025     7108.133  1715.988  
0.025     7091.480  1719.443  
0.025     7074.830  1722.815  
0.025     7058.184  1726.105  
0.025     7041.545  1729.311  
0.025     7024.913  1732.434  
0.025     7008.290  1735.472  
0.025     6991.678  1738.426  
0.025     6975.078  1741.294  
0.025     6958.491  1744.076  
0.025     6941.918  1746.771  
0.025     6925.363  1749.379  
0.025     6908.824  1751.899  
0.025     6892.306  1754.331  
0.025     6875.807  1756.675  
0.025     6859.332  1758.930  
0.025     6842.880  1761.095  
0.025     6826.453  1763.171  
0.026     6810.053  1765.156  
0.026     6793.681  1767.050  
0.026     6777.339  1768.854  
0.026     6761.029  1770.566  
0.026     6744.751  1772.187  
0.026     6728.508  1773.716  
0.026     6712.301  1775.153  
0.026     6696.131  1776.498  
0.026     6680.001  1777.750  
0.026     6663.911  1778.909  
0.026     6647.863  1779.975  
0.026     6631.859  1780.949  
0.026     6615.901  1781.829  
0.026     6599.989  1782.615  
0.026     6584.126  1783.309  
0.026     6568.313  1783.908  
0.026     6552.551  1784.415  
0.026     6536.842  1784.827  
0.026     6521.189  1785.147  
0.026     6505.591  1785.373  
0.026     6490.051  1785.505  
0.026     6474.571  1785.544  
0.026     6459.152  1785.490  
0.026     6443.795  1785.343  
0.026     6428.502  1785.102  
0.026     6413.275  1784.769  
0.026     6398.115  1784.344  
0.026     6383.024  1783.826  
0.026     6368.003  1783.216  
0.026     6353.054  1782.515  
0.026     6338.178  1781.722  
0.026     6323.377  1780.838  
0.026     6308.653  1779.863  
0.027     6294.006  1778.798  
0.027     6279.439  1777.643  
0.027     6264.953  1776.398  
0.027     6250.550  1775.065  
0.027     6236.231  1773.643  
0.027     6221.997  1772.133  
0.027     6207.850  1770.535  
0.027     6193.792  1768.851  
0.027     6179.823  1767.080  
0.027     6165.947  1765.224  
0.027     6152.163  1763.283  
0.027     6138.473  1761.258  
0.027     6124.879  1759.149  
0.027     6111.383  1756.958  
0.027     6097.985  1754.684  
0.027     6084.687  1752.329  
0.027     6071.491  1749.894  
0.027     6058.397  1747.380  
0.027     6045.408  1744.787  
0.027     6032.524  1742.116  
0.027     6019.748  1739.368  
0.027     6007.080  1736.545  
0.027     5994.521  1733.647  
0.027     5982.074  1730.675  
0.027     5969.739  1727.630  
0.027     5957.518  1724.514  
0.027     5945.411  1721.328  
0.027     5933.421  1718.072  
0.027     5921.548  1714.747  
0.027     5909.794  1711.356  
0.027     5898.160  1707.899  
0.027     5886.648  1704.378  
0.027     5875.257  1700.793  
0.028     5863.990  1697.146  
0.028     5852.848  1693.439  
0.028     5841.832  1689.672  
0.028     5830.943  1685.848  
0.028     5820.183  1681.967  
0.028     5809.551  1678.031  
0.028     5799.051  1674.041  
0.028     5788.681  1669.999  
0.028     5778.444  1665.907  
0.028     5768.341  1661.766  
0.028     5758.373  1657.577  
0.028     5748.540  1653.343  
0.028     5738.844  1649.064  
0.028     5729.286  1644.742  
0.028     5719.866  1640.380  
0.028     5710.586  1635.978  
0.028     5701.446  1631.539  
0.028     5692.448  1627.063  
0.028     5683.592  1622.554  
0.028     5674.880  1618.013  
0.028     5666.311  1613.440  
0.028     5657.887  1608.840  
0.028     5649.609  1604.212  
0.028     5641.478  1599.559  
0.028     5633.493  1594.884  
0.028     5625.657  1590.187  
0.028     5617.970  1585.470  
0.028     5610.432  1580.737  
0.028     5603.044  1575.987  
0.028     5595.807  1571.225  
0.028     5588.722  1566.451  
0.028     5581.788  1561.667  
0.028     5575.008  1556.876  
0.028     5568.381  1552.080  
0.029     5561.908  1547.280  
0.029     5555.589  1542.479  
0.029     5549.425  1537.679  
0.029     5543.417  1532.881  
0.029     5537.565  1528.089  
0.029     5531.870  1523.303  
0.029     5526.331  1518.526  
0.029     5520.950  1513.761  
0.029     5515.727  1509.009  
0.029     5510.661  1504.272  
0.029     5505.755  1499.553  
0.029     5501.007  1494.854  
0.029     5496.419  1490.176  
0.029     5491.990  1485.522  
0.029     5487.721  1480.894  
0.029     5483.611  1476.295  
0.029     5479.663  1471.725  
0.029     5475.875  1467.188  
0.029     5472.247  1462.686  
0.029     5468.781  1458.220  
0.029     5465.475  1453.793  
0.029     5462.331  1449.406  
0.029     5459.348  1445.062  
0.029     5456.526  1440.763  
0.029     5453.866  1436.511  
0.029     5451.368  1432.308  
0.029     5449.031  1428.156  
0.029     5446.856  1424.056  
