Time      Mean      STD       
0.673     8015.261  2959.196  
0.674     8017.317  2958.575  
0.674     8019.646  2957.857  
0.675     8022.149  2956.957  
0.675     8024.873  2955.688  
0.676     8027.793  2954.175  
0.677     8030.878  2952.133  
0.677     8034.288  2949.693  
0.678     8037.705  2947.082  
0.679     8041.436  2943.814  
0.679     8045.269  2940.336  
0.680     8049.259  2936.404  
0.680     8053.256  2932.523  
0.681     8057.541  2928.116  
0.682     8061.733  2923.725  
0.682     8066.001  2919.218  
0.683     8070.309  2914.613  
0.684     8074.607  2910.008  
0.684     8078.903  2905.474  
0.685     8083.076  2900.992  
0.685     8087.117  2896.758  
0.686     8091.194  2892.468  
0.687     8094.987  2888.630  
0.687     8098.671  2884.977  
0.688     8101.596  2882.277  
0.688     8104.438  2879.807  
0.689     8106.992  2877.770  
0.689     8109.431  2876.063  
0.690     8111.845  2874.704  
0.690     8114.046  2873.670  
0.691     8116.086  2873.085  
0.691     8117.939  2872.928  
0.692     8119.771  2873.059  
0.692     8121.352  2873.754  
0.693     8122.892  2874.570  
0.693     8124.206  2875.888  
0.694     8125.515  2877.254  
0.694     8126.720  2878.903  
0.695     8127.800  2880.603  
0.695     8128.834  2882.374  
0.696     8129.817  2884.099  
0.696     8130.764  2885.754  
0.697     8131.643  2887.371  
0.698     8132.658  2888.555  
0.698     8133.498  2889.723  
0.699     8134.422  2890.533  
0.699     8135.440  2890.923  
0.700     8136.322  2891.283  
0.700     8137.348  2890.966  
0.701     8138.379  2890.457  
0.701     8139.347  2889.528  
0.702     8140.482  2888.122  
0.702     8141.529  2886.518  
0.703     8142.718  2884.331  
0.703     8143.756  2881.990  
0.704     8144.856  2879.114  
0.704     8145.933  2875.969  
0.705     8146.932  2872.616  
0.705     8147.941  2868.787  
0.706     8148.783  2864.878  
0.706     8149.572  2860.887  
0.707     8150.221  2856.715  
0.707     8150.703  2852.582  
0.708     8151.094  2848.419  
0.708     8151.138  2844.588  
0.709     8151.098  2840.899  
